"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENO2",4962.74077753016,1.08326897637188,0.0804982248336006,13.4570542221413,2.79852371475545e-41,7.07159351639824e-39
"ADM",1640.96153920759,3.03597568040091,0.22600273208095,13.4333583158344,3.8552343920857e-41,9.60649447616798e-39
"PAX8",375.713680342725,1.82459996406057,0.136118606783116,13.4044860374438,5.69162054865736e-41,1.39881320908852e-38
"GBE1",1809.92231265756,1.48972699970202,0.112061538699714,13.293829595665,2.51375873740644e-40,6.0945061497039e-38
"PNRC1",911.624610268476,1.64634758553615,0.12388991469846,13.2887942456272,2.68876026329605e-40,6.43187305117259e-38
"PDK1",1412.17258395208,1.94025618589704,0.146039115404917,13.2858664647302,2.79602992281453e-40,6.60047011121257e-38
"MARCHF4",420.956947751698,2.50811414023071,0.189112252451766,13.2625681716229,3.8160005870579e-40,8.89128136784491e-38
"PLK2",1539.43104117163,1.29923292151386,0.0980793073462921,13.2467587370556,4.71114595072596e-40,1.08362396797403e-37
"SLC7A8",7921.71128232446,-1.66845862967836,0.126418591898566,-13.1978896823742,9.02274398799579e-40,2.04907658086877e-37
"SLC6A12",195.084522504982,5.73462231729835,0.436335045914055,13.1427039175485,1.87408306018986e-39,4.20286552285828e-37
"KIAA1755",365.845943091113,2.65116438421029,0.203474998112109,13.0294356004838,8.32209507575452e-39,1.84329268832237e-36
"PORCN",645.198501963595,1.95661319698804,0.150260990060018,13.0214315519052,9.24217911665411e-39,2.02212116502306e-36
"HAS3",259.266749910899,-2.55631894507779,0.197227829134395,-12.9612487056067,2.029171602773e-38,4.38618888257233e-36
"ELF3",320.566895071723,2.24334994161533,0.17355807710971,12.9256441358085,3.22583669060192e-38,6.88984953167727e-36
"CAV2",1045.43755661515,2.26183205572024,0.175152878578413,12.913473498568,3.77863444946075e-38,7.97558595973827e-36
"UCP2",3221.72994679838,1.3086873777753,0.101478458565519,12.896208675956,4.72791703046935e-38,9.86320458647099e-36
"ALS2CL",1111.04678854038,1.96473356361614,0.153157407820463,12.8281980713547,1.13984402977884e-37,2.35056801589221e-35
"TRAP1",2923.44545086984,-1.27416005924625,0.0997043859648298,-12.7793782281123,2.13771635375466e-37,4.35826921621731e-35
"APLN",769.55580205297,1.99324867256846,0.156406946516733,12.7439907047556,3.36720304214084e-37,6.78775166056728e-35
