"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"extracellular matrix organization (GO:0030198)","58/300",2.4189083036133e-13,8.86288002443914e-10,0,0,3.41756342383059,99.2812081617836,"COL16A1;ITGB4;SERPINE1;ITGB2;SCX;LOXL4;PLOD2;LOXL2;MMP24;ADAMTSL5;CAPNS2;ADAMTSL4;CDH1;ITGB8;ITGB7;TPSAB1;COL27A1;VWF;ITGA3;MMP2;LOX;COL4A4;COL6A2;MMP17;ADAM12;COL4A3;COL8A2;PECAM1;MMP19;COL6A3;ITGA5;GAS6;MATN3;DDR2;COL17A1;LAMA3;PDGFB;PDGFA;NDNF;THBS1;SCUBE3;SPOCK2;HAS2;TGFB2;GSN;LAMB3;LAMB2;COLQ;COL1A1;MFAP5;COL5A1;P4HA1;P4HA2;COL5A3;ITGA10;COL7A1;COL20A1;TGFBI"
"extracellular structure organization (GO:0043062)","44/216",3.12861391863696e-11,4.48627183823113e-08,0,0,3.62236478659895,87.6172014473049,"COL17A1;COL16A1;ITGB4;SERPINE1;ITGB2;LAMA3;PDGFB;PDGFA;NDNF;THBS1;MMP24;ADAMTSL5;ADAMTSL4;CDH1;SPOCK2;ITGB8;ITGB7;COL27A1;VWF;LAMB3;ITGA3;LAMB2;MMP2;COLQ;COL1A1;MFAP5;LOX;COL5A1;COL4A4;COL5A3;ITGA10;COL6A2;COL7A1;MMP17;ADAM12;COL4A3;COL8A2;PECAM1;MMP19;COL6A3;TGFBI;ITGA5;MATN3;DDR2"
"external encapsulating structure organization (GO:0045229)","44/217",3.67325750946872e-11,4.48627183823113e-08,0,0,3.60123136890129,86.5280722796412,"COL17A1;COL16A1;ITGB4;SERPINE1;ITGB2;LAMA3;PDGFB;PDGFA;NDNF;THBS1;MMP24;ADAMTSL5;ADAMTSL4;CDH1;SPOCK2;ITGB8;ITGB7;COL27A1;VWF;LAMB3;ITGA3;LAMB2;MMP2;COLQ;COL1A1;MFAP5;LOX;COL5A1;COL4A4;COL5A3;ITGA10;COL6A2;COL7A1;MMP17;ADAM12;COL4A3;COL8A2;PECAM1;MMP19;COL6A3;TGFBI;ITGA5;MATN3;DDR2"
"regulation of cell migration (GO:0030334)","64/408",2.02535529302656e-10,1.85522544841233e-07,0,0,2.65054746176817,59.1604997518602,"SEMA5A;PTPRU;ROBO4;SERPINE2;CITED2;SERPINE1;LDLRAD4;FGF1;CLDN1;VSIR;IGF1R;SHH;DUSP10;CDH1;PLAU;FAM110C;TMSB4X;CCN1;PDGFRB;EDN1;ANXA1;IGFBP5;LIMCH1;SEMA6D;TPM1;NOG;F3;CEACAM6;PECAM1;MYADM;SGK1;HBEGF;CAMK2B;GRB7;PDGFB;PDGFA;STC1;NEDD9;NEXN;THBS1;PARD6B;PDGFC;NTF3;TP53INP1;MGAT3;HAS2;DRD2;PLXNA4;SASH1;NGFR;SEMA4A;NTNG2;TCAF2;SEMA4B;CAV1;SORL1;VEGFA;COL1A1;KRT16;PLXNB3;SNAI2;AMOTL2;LGR6;CCL26"
"collagen fibril organization (GO:0030199)","25/89",5.38038828474418e-10,3.94274853506053e-07,0,0,5.48379673338369,117.041169341722,"COL17A1;COL16A1;ITGB4;LAMA3;LOXL4;SCX;PLOD2;LOXL2;TGFB2;COL27A1;LAMB3;COL1A1;LOX;COL5A1;P4HA1;P4HA2;COL4A4;COL6A2;COL5A3;COL7A1;COL4A3;COL8A2;COL20A1;COL6A3;DDR2"
"regulation of smooth muscle cell migration (GO:0014910)","10/20",1.86471459601421e-07,0.000113871904663268,0,0,13.9215832710978,215.714760731609,"PDGFRB;IGFBP5;LRP1;PLAU;IGFBP3;SERPINE1;PDGFB;PDGFA;CCN4;SORL1"
"supramolecular fiber organization (GO:0097435)","47/351",5.27777261195394e-06,0.0024865990983102,0,0,2.17860427277872,26.4744130725149,"COL17A1;COL16A1;ITGB4;AVIL;LAMA3;LMOD1;TCHH;SCX;LOXL4;PLOD2;RND3;LOXL2;SAMD14;EFEMP2;CALB1;XIRP1;TGFB2;GSN;COL27A1;LAMB3;TPM1;MYO7B;SORL1;CCDC88B;COL1A1;TPPP3;MARCKS;BFSP1;LOX;COL5A1;P4HA1;P4HA2;MYO15A;COL4A4;COL5A3;TRPV4;COL6A2;COL7A1;CLIP4;COL4A3;COL8A2;CORO6;COL20A1;COL6A3;TGFBI;DDR2;LTF"
"positive regulation of cell motility (GO:2000147)","34/221",5.42925567316637e-06,0.0024865990983102,0,0,2.55292084341514,30.9508681551261,"SEMA5A;GRB7;PDGFB;PDGFA;NEDD9;FGF1;CLDN1;THBS1;VSIR;IGF1R;PLAU;FAM110C;SPOCK2;PDGFC;NTF3;HAS2;CCN1;PDGFRB;TCAF2;SEMA4A;EDN1;SEMA6D;CAV1;SEMA4B;F3;VEGFA;COL1A1;CEACAM6;MYADM;PECAM1;SNAI2;LGR6;HBEGF;CCL26"
"positive regulation of angiogenesis (GO:0045766)","22/116",8.81350317176447e-06,0.00335754445256523,0,0,3.27289198159342,38.0939280112439,"SEMA5A;BTG1;CXCL8;TIE1;SERPINE1;FGF1;KLF4;ETS1;F3;THBS1;PGF;PIK3R6;HK2;AQP1;VEGFA;ADAM12;ITGB8;ANGPTL4;ITGA5;CD34;CCR3;SASH1"
"regulation of protein kinase B signaling (GO:0051896)","32/207",9.16360385525446e-06,0.00335754445256523,0,0,2.56527606031023,29.7578975475744,"SEMA5A;IRS1;PDGFB;PDGFA;TGFA;IRS2;GATA3;LRP2;FGF1;AREG;THBS1;PIK3R5;IGF1R;PKHD1;FAM110C;DRD2;XDH;PDGFRB;KL;PLEKHA1;AKR1C3;PPP2R5B;NRG1;GAB2;F3;EREG;AXL;LCK;NRG4;DDIT3;GAS6;HBEGF"
"positive regulation of vasculature development (GO:1904018)","20/102",1.33201084088097e-05,0.00443680701907989,0,0,3.40784378498412,38.2572577433273,"SEMA5A;BTG1;CXCL8;TIE1;SERPINE1;FGF1;ETS1;F3;THBS1;PGF;PIK3R6;HK2;AQP1;VEGFA;ADAM12;ITGB8;ANGPTL4;CD34;CCR3;SASH1"
"skin development (GO:0043588)","17/80",1.94982314562301e-05,0.00595346000463558,0,0,3.76562276562277,40.8388822778464,"ERRFI1;WNT10A;ANXA1;CDSN;ITGB4;ITGA3;AKR1C3;PDGFA;ALOX12B;CLDN1;EREG;COL1A1;COL5A1;KRT16;COL5A3;TXNIP;ALOXE3"
"positive regulation of protein kinase B signaling (GO:0051897)","26/161",2.84950496978378e-05,0.0080312201609906,0,0,2.69542286050223,28.2097031517509,"SEMA5A;IRS1;PDGFB;PDGFA;TGFA;IRS2;GATA3;LRP2;FGF1;AREG;THBS1;IGF1R;PIK3R5;FAM110C;PDGFRB;KL;AKR1C3;NRG1;GAB2;F3;EREG;LCK;NRG4;AXL;GAS6;HBEGF"
"positive regulation of smooth muscle cell proliferation (GO:0048661)","12/46",3.82827905686637e-05,0.0100191531888274,0,0,4.91451449689824,49.9831193035559,"PDGFRB;BMP4;EDN1;JUN;NR4A3;IGFBP5;MMP2;PDGFB;FOXJ2;CCN4;THBS1;EREG"
"regulation of angiogenesis (GO:0045765)","30/203",4.14014507925692e-05,0.0101129943802649,0,0,2.42932331815572,24.5172037568312,"SEMA5A;BTG1;CXCL8;SERPINE1;TNFAIP3;KLK3;FGF1;ETS1;THBS1;PIK3R6;HK2;AQP1;NPPB;PGK1;ITGB8;CD34;CCR3;SASH1;TGFB2;TIE1;FOXJ2;KLF4;F3;PGF;VEGFA;RGCC;ADGRB1;ADAM12;COL4A3;ANGPTL4"
"negative regulation of blood coagulation (GO:0030195)","11/40",4.71889378266401e-05,0.0108062667623006,0,0,5.2791608679965,52.5875747131891,"EDN1;SERPINE2;PLAU;SERPINE1;PDGFB;PLAUR;PDGFA;SERPING1;PLAT;CD34;F3"
"phosphatidylinositol 3-kinase signaling (GO:0014065)","10/34",5.53659297637622e-05,0.0119329862737897,0,0,5.79630321135175,56.8127333652124,"LTK;EDN1;NYAP1;PLEKHA1;IRS1;GATA3;NYAP2;MYO16;IGF1R;PIK3R5"
"phosphatidylinositol-mediated signaling (GO:0048015)","15/71",6.36821568064181e-05,0.0119680247197956,0,0,3.7337358106661,36.0738848616747,"PDGFRB;EDN1;LTK;NYAP1;PLEKHA1;IRS1;IRS2;GAB2;GATA3;NYAP2;MYO16;IGF1R;PIK3R5;EZR;KCNH1"
"positive regulation of cell migration (GO:0030335)","36/269",6.49903258713869e-05,0.0119680247197956,0,0,2.16732640580004,20.8957836769562,"SEMA5A;GRB7;PDGFB;PDGFA;NEDD9;FGF1;CLDN1;THBS1;VSIR;IGF1R;PLAU;FAM110C;PDGFC;NTF3;CCN4;HAS2;CCN1;PDGFRB;TCAF2;SEMA4A;EDN1;TGFB2;SEMA6D;CAV1;SEMA4B;F3;VEGFA;COL1A1;CEACAM6;MYADM;PECAM1;SNAI2;LGR6;DDR2;HBEGF;CCL26"
"regulation of phospholipase A2 activity (GO:0032429)","5/8",6.53276458504127e-05,0.0119680247197956,0,0,23.125,222.834702529091,"ANXA8L1;ANXA1;LRP1;ANXA8;PLA2R1"
"regulation of smooth muscle cell proliferation (GO:0048660)","12/49",7.51888633904551e-05,0.0126456498587763,0,0,4.51531262002466,42.8751845375784,"PDGFRB;BMP4;EDN1;NR4A3;IGFBP5;IGFBP3;PDGFB;TNFAIP3;CCN4;ANG;THBS1;EREG"
"axonogenesis (GO:0007409)","33/240",7.59291203310804e-05,0.0126456498587763,0,0,2.23430685872869,21.193987538669,"SEMA5A;GRB7;SPTBN4;SPTBN5;ROBO4;BRSK2;PLPPR4;LAMA3;NTN4;NEXN;IRS2;EFNA5;SHH;PARD6B;NCAM1;DRD2;EPHB3;NTNG2;SEMA4A;UNC5A;AUTS2;SEMA6D;SEMA4B;GAB2;L1CAM;PAX2;ARTN;MAP1B;ADGRB1;MAP1A;ULK1;EZR;LGR6"
"regulation of endothelial cell apoptotic process (GO:2000351)","11/44",0.00012198271922913,0.0186470395606104,0,0,4.63826606875934,41.7983430750062,"SEMA5A;IL11;RGCC;SERPINE1;AKR1C3;TNFAIP3;CCL2;NDNF;GATA3;GAS6;THBS1"
"regulation of vascular associated smooth muscle cell proliferation (GO:1904705)","10/37",0.000122142180528016,0.0186470395606104,0,0,5.15143971454651,46.4161449004708,"CNN1;EFEMP2;JUN;NR4A3;IGFBP5;MMP2;TPM1;PDGFB;FOXJ2;APLN"
"neuron projection morphogenesis (GO:0048812)","22/140",0.000171709243806759,0.0251657067723187,0,0,2.60384708722363,22.5745938045236,"MEF2A;SPTBN4;NTNG2;BRSK2;TRIO;NYAP1;PLPPR4;LRP2;NYAP2;PAX2;MYO16;NTF4;PARD6B;MAP1B;ADGRB1;MAP1A;NTF3;MAP6;DRD2;SGK1;EPHB3;GAS7"
"wound healing (GO:0042060)","14/70",0.000205131116655678,0.027899728000261,0,0,3.48220973782772,29.570441727529,"TGFB2;SLC11A1;MYOF;NOG;TPM1;AHNAK2;DYSF;PDGFA;NRG1;FGF1;CLDN1;PPL;EREG;KRT6A"
"membrane depolarization during action potential (GO:0086010)","8/26",0.000218747245093294,0.027899728000261,0,0,6.17549092716878,52.0445279793356,"HCN4;CACNA1I;ATP1A2;CACNA1D;SCN3B;SCN4B;CACNA1H;CACNA1G"
"positive regulation of heart contraction (GO:0045823)","7/20",0.000221976721812164,0.027899728000261,0,0,7.47827582253812,62.9142711282689,"EDN1;TGFB2;EDN2;ADM;ATP1A2;SCN3B;APLN"
"axon development (GO:0061564)","15/79",0.000225841096667648,0.027899728000261,0,0,3.26561328710645,27.4170406291657,"SEMA5A;SPTBN4;NTNG2;BRSK2;PLPPR4;NREP;L1CAM;PAX2;PARD6B;MAP1B;ADGRB1;MAP1A;DRD2;FOLR1;EPHB3"
"negative regulation of cytokine production (GO:0001818)","26/182",0.000228436637556722,0.027899728000261,0,0,2.32993197278912,19.5347360651317,"UBA7;TNFAIP3;THBS1;VSIR;ZFP36;TMSB4X;CD34;JAK3;HAVCR2;ANXA1;SLC11A1;SFTPD;LAPTM5;FOXJ1;INHBB;INHBA;KLF4;CLEC4A;RGCC;IL23A;AXL;DDIT3;EZR;GAS6;INHA;TRIB2"
"positive regulation of multicellular organismal process (GO:0051240)","41/345",0.000297967102806181,0.0352177891832854,0,0,1.89176675921455,15.3583604030684,"ACHE;KDM3A;LRP1;SERPINE1;PDGFB;SCX;ALOX12B;ADRA1B;IGF1R;LOXL2;NPPB;SHH;PDGFC;UCP2;ZBED2;PPARGC1A;ABCA1;KDM6B;TGFB2;CADM1;IL15;SLC11A1;CAV1;NOG;FOXJ1;INHBB;INHBA;SORL1;PAX2;EREG;VEGFA;CCDC88B;COL1A1;BMP4;RGCC;PAX8;IL23A;LCN2;NOX5;GAS6;PLA2R1"
"positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)","9/34",0.00031596235646338,0.036177689815057,0,0,5.004,40.3316769328524,"NGFR;JUN;TGFB2;ATOH8;PDGFB;GATA3;KLF4;ETS1;APLN"
"regulation of endothelial cell proliferation (GO:0001936)","16/92",0.000403129659989395,0.0439915264851096,0,0,2.93362814387807,22.9299777586661,"SEMA5A;CAV2;CAV1;TIE1;PDGFB;F3;THBS1;PGF;VEGFA;BMP4;RGCC;ATOH8;PLXNB3;ANG;XDH;CCL26"
"platelet-derived growth factor receptor signaling pathway (GO:0048008)","6/16",0.000413882651817646,0.0439915264851096,0,0,8.32807148175726,64.8750778383049,"PDGFRB;NR4A3;PDGFC;PDGFB;PDGFA;PLAT"
"negative regulation of interleukin-2 production (GO:0032703)","7/22",0.000433412317337329,0.0439915264851096,0,0,6.48047690014903,50.1836534270205,"ZFP36;SFTPD;LAPTM5;TNFAIP3;EZR;CD34;HAVCR2"
"mesonephros development (GO:0001823)","5/11",0.000453915815528435,0.0439915264851096,0,0,11.5606398809524,88.9891677380688,"BMP4;PAX8;GATA3;FGF1;PAX2"
"PERK-mediated unfolded protein response (GO:0036499)","5/11",0.000453915815528435,0.0439915264851096,0,0,11.5606398809524,88.9891677380688,"IGFBP1;CXCL8;DDIT3;CCL2;HERPUD1"
"enzyme linked receptor protein signaling pathway (GO:0007167)","21/140",0.000456243997389237,0.0439915264851096,0,0,2.46261516654855,18.9436248352396,"PDGFRB;PTPRU;SHC2;LTK;TRIO;SRMS;TIE1;STYK1;SLA;NEDD9;PTK6;IGF1R;NPPB;NTF4;LCK;AXL;NTF3;CD7;JAK3;EPHB3;DDR2"
"negative regulation of interferon-gamma production (GO:0032689)","8/29",0.000501259506668349,0.0462308016132584,0,0,5.29242569511026,40.2138965552062,"AXL;DDIT3;LAPTM5;INHBA;GAS6;INHA;VSIR;HAVCR2"
"membrane depolarization during cardiac muscle cell action potential (GO:0086012)","6/17",0.000603289194448816,0.0462308016132584,0,0,7.57056792797671,56.1214822122648,"HCN4;ATP1A2;CACNA1D;SCN3B;SCN4B;CACNA1G"
"positive regulation of heart rate (GO:0010460)","6/17",0.000603289194448816,0.0462308016132584,0,0,7.57056792797671,56.1214822122648,"EDN1;EDN2;TPM1;ADM;ADRA1B;SCN3B"
"negative regulation of cell motility (GO:2000146)","18/114",0.000609942258992968,0.0462308016132584,0,0,2.61387114951165,19.3482565604475,"NGFR;PTPRU;IGFBP5;LIMCH1;CITED2;SERPINE1;TPM1;NOG;STC1;LDLRAD4;GATA3;SHH;DUSP10;CDH1;KRT16;TP53INP1;PLXNB3;DRD2"
"establishment of centrosome localization (GO:0051660)","4/7",0.000611347449054834,0.0462308016132584,0,0,18.4862453531598,136.795352168395,"PKHD1;EZR;MISP;PARD3B"
"pharyngeal arch artery morphogenesis (GO:0061626)","4/7",0.000611347449054834,0.0462308016132584,0,0,18.4862453531598,136.795352168395,"BMP4;TGFB2;NOG;FOLR1"
"SA node cell action potential (GO:0086015)","4/7",0.000611347449054834,0.0462308016132584,0,0,18.4862453531598,136.795352168395,"HCN4;CACNA1D;SCN3B;CACNA1G"
"sinoatrial node development (GO:0003163)","4/7",0.000611347449054834,0.0462308016132584,0,0,18.4862453531598,136.795352168395,"BMP4;HCN4;SHOX2;CACNA1G"
"skin morphogenesis (GO:0043589)","4/7",0.000611347449054834,0.0462308016132584,0,0,18.4862453531598,136.795352168395,"COL1A1;ERRFI1;CDSN;ITGB4"
"vascular wound healing (GO:0061042)","4/7",0.000611347449054834,0.0462308016132584,0,0,18.4862453531598,136.795352168395,"MCAM;NDNF;CD34;VEGFA"
"negative regulation of endothelial cell proliferation (GO:0001937)","9/37",0.000623939842168817,0.0462308016132584,0,0,4.46713752665245,32.9650475087331,"NGFR;RGCC;CAV2;CAV1;ATOH8;COL4A3;CCL2;THBS1;XDH"
"artery morphogenesis (GO:0048844)","8/30",0.000643496419835201,0.0462308016132584,0,0,5.05158972273066,37.1220824044229,"PDGFRB;BMP4;TGFB2;LRP1;NOG;LRP2;FOLR1;VEGFA"
"cardiac muscle cell action potential (GO:0086001)","8/30",0.000643496419835201,0.0462308016132584,0,0,5.05158972273066,37.1220824044229,"HCN4;KCND3;ATP1A2;CACNA1D;SCN3B;ATP1B1;SCN4B;CACNA1G"
"positive regulation of chemotaxis (GO:0050921)","10/45",0.000682922865030726,0.0472118750466524,0,0,3.97226074895978,28.9543195920002,"SEMA5A;PDGFRB;EDN2;TMSB4X;RARRES2;PDGFB;THBS1;F3;VEGFA;CCL26"
"regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)","10/45",0.000682922865030726,0.0472118750466524,0,0,3.97226074895978,28.9543195920002,"BMP4;NGFR;JUN;TGFB2;ATOH8;PDGFB;GATA3;KLF4;ETS1;APLN"
"urogenital system development (GO:0001655)","5/12",0.000735002652520712,0.0498712910895535,0,0,9.90858843537415,71.4967718812069,"SHH;ANXA1;PAX8;PAX2;EPHB3"
"extracellular matrix assembly (GO:0085029)","7/24",0.00078084007393322,0.0520181460162058,0,0,5.71745419479267,40.9091863507349,"NTNG2;EFEMP2;LAMB3;LAMB2;NTN4;HAS2;GAS6"
"cell-cell junction organization (GO:0045216)","14/82",0.00109565191888528,0.0716869398356367,0,0,2.86585150914298,19.5348066572999,"TGFB2;CADM1;CLDN1;PKHD1;PARD6B;CDH1;TRPV4;CDH11;MYADM;ANG;CDH15;NECTIN4;LIMS2;SDK2"
"negative regulation of phospholipase activity (GO:0010519)","4/8",0.00115737079037839,0.0743966065955511,0,0,13.8639405204461,93.7424813133597,"ANXA8L1;ANXA1;ANXA8;PLA2R1"
"negative regulation of smooth muscle cell proliferation (GO:0048662)","8/33",0.00127409881267598,0.0804878974076685,0,0,4.44468307233408,29.6261068619209,"CNN1;EFEMP2;IGFBP5;IGFBP3;TPM1;TNFAIP3;ANG;APLN"
"regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)","11/58",0.00151961735462376,0.0943708133447704,0,0,3.25420602359826,21.1175084627581,"BMP4;TGFB2;NOG;BMP8A;PMEPA1;BMP8B;INHBB;LDLRAD4;INHBA;INHA;DKK1"
"negative regulation of cell migration (GO:0030336)","20/144",0.00163141355423384,0.0945129820146008,0,0,2.24847690477924,14.4314182698785,"NGFR;PTPRU;IGFBP5;LRP1;LIMCH1;CITED2;IGFBP3;SERPINE1;TPM1;NOG;STC1;LDLRAD4;SHH;DUSP10;CDH1;KRT16;ARHGDIB;TP53INP1;PLXNB3;DRD2"
"negative regulation of smooth muscle cell migration (GO:0014912)","5/14",0.00165815735053673,0.0945129820146008,0,0,7.70585317460317,49.3332443933688,"IGFBP5;LRP1;IGFBP3;SERPINE1;TPM1"
"ovarian follicle development (GO:0001541)","5/14",0.00165815735053673,0.0945129820146008,0,0,7.70585317460317,49.3332443933688,"INHBB;ANG;INHBA;INHA;VEGFA"
"renal absorption (GO:0070293)","5/14",0.00165815735053673,0.0945129820146008,0,0,7.70585317460317,49.3332443933688,"GSN;AKR1C3;HAS2;KLHL3;SGK1"
"negative regulation of endothelial cell apoptotic process (GO:2000352)","7/27",0.00167667680975684,0.0945129820146008,0,0,4.85905365126677,31.0539277958158,"SEMA5A;IL11;SERPINE1;TNFAIP3;NDNF;GATA3;GAS6"
"regulation of epidermal growth factor-activated receptor activity (GO:0007176)","7/27",0.00167667680975684,0.0945129820146008,0,0,4.85905365126677,31.0539277958158,"ZFYVE28;ERRFI1;GPRC5A;TGFA;AREG;EREG;HBEGF"
"platelet degranulation (GO:0002576)","18/125",0.00181152617787672,0.100567150238489,0,0,2.34376514039757,14.7975618326823,"TGFB2;ITIH3;SERPINA1;VWF;PROS1;RARRES2;SERPINE1;PDGFB;F13A1;PDGFA;THBS1;VEGFA;CD109;TMSB4X;PECAM1;SERPING1;TIMP3;GAS6"
"lipid modification (GO:0030258)","9/43",0.00196333907619771,0.101581554661493,0,0,3.67763388937665,22.9230915887713,"PORCN;PLPP4;PLPPR4;ALOX12B;CYP2E1;CYP3A5;SGPP2;PLPP1;CYP3A7"
"basement membrane assembly (GO:0070831)","4/9",0.00197223496168171,0.101581554661493,0,0,11.0905576208178,69.0785127902648,"NTNG2;LAMB3;LAMB2;NTN4"
"mesodermal cell differentiation (GO:0048333)","4/9",0.00197223496168171,0.101581554661493,0,0,11.0905576208178,69.0785127902648,"BMP4;KDM6B;ITGA3;ITGB4"
"negative regulation of pathway-restricted SMAD protein phosphorylation (GO:0060394)","4/9",0.00197223496168171,0.101581554661493,0,0,11.0905576208178,69.0785127902648,"NOG;PMEPA1;LDLRAD4;DKK1"
"regulation of nephron tubule epithelial cell differentiation (GO:0072182)","4/9",0.00197223496168171,0.101581554661493,0,0,11.0905576208178,69.0785127902648,"PAX8;GATA3;CD24;PAX2"
"homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)","11/60",0.00202162919161492,0.101581554661493,0,0,3.12104572770812,19.3625044133447,"ROBO4;CADM1;CDH1;CEACAM6;AMIGO2;PECAM1;PLXNB3;NEXN;L1CAM;NECTIN4;SDK2"
"positive regulation of MAP kinase activity (GO:0043406)","12/69",0.00206199313771851,0.101581554661493,0,0,2.92784316812975,18.1060228829805,"PDGFRB;EDN1;PDGFC;PDGFB;PDGFA;FGF1;CD24;DKK1;PIK3R6;SASH1;PIK3R5;VEGFA"
"positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707)","6/21",0.00209505143491928,0.101581554661493,0,0,5.55055845122859,34.2368279453472,"JUN;NR4A3;IGFBP5;MMP2;FOXJ2;PDGFB"
"positive regulation of fibroblast proliferation (GO:0048146)","7/28",0.00210704098096984,0.101581554661493,0,0,4.6274217585693,28.516350977973,"PDGFC;PDGFB;PDGFA;GAS6;AQP1;EREG;DDR2"
"regulation of muscle contraction (GO:0006937)","7/28",0.00210704098096984,0.101581554661493,0,0,4.6274217585693,28.516350977973,"CNN1;TNNT1;CAV1;MYL2;TPM1;ATP1A2;MYL9"
"negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)","9/44",0.00232294573996162,0.10899689153389,0,0,3.57236673773987,21.6661155571808,"ZFYVE28;ERRFI1;GPRC5A;MVP;TGFA;SPRY1;AREG;EREG;HBEGF"
"integrated stress response signaling (GO:0140467)","5/15",0.00235009673339992,0.10899689153389,0,0,6.93489583333333,41.9789965464592,"IGFBP1;CXCL8;DDIT3;CCL2;HERPUD1"
"regulation of branching involved in ureteric bud morphogenesis (GO:0090189)","5/15",0.00235009673339992,0.10899689153389,0,0,6.93489583333333,41.9789965464592,"BMP4;PAX8;NOG;PAX2;VEGFA"
"negative regulation of cysteine-type endopeptidase activity (GO:2000117)","10/53",0.00255565825111503,0.112200909596356,0,0,3.23184604963788,19.2923287154302,"CDKN2D;NGFR;LAMP3;GAS6;KLF4;THBS1;PAX2;AQP1;LTF;VEGFA"
"axon guidance (GO:0007411)","25/203",0.00259329892380158,0.112200909596356,0,0,1.95960911775688,11.6691283809325,"SEMA5A;GRB7;SPTBN4;SPTBN5;ROBO4;LAMA3;NTN4;NEXN;IRS2;EFNA5;SHH;NCAM1;PLXNA4;EPHB3;SEMA4A;UNC5A;SEMA6D;SEMA4B;GAB2;L1CAM;VEGFA;ARTN;PLXNB3;EZR;LGR6"
"membrane depolarization during SA node cell action potential (GO:0086046)","3/5",0.00276136456775303,0.112200909596356,0,0,20.7826894502229,122.452236222774,"HCN4;CACNA1D;CACNA1G"
"metanephric renal vesicle morphogenesis (GO:0072283)","3/5",0.00276136456775303,0.112200909596356,0,0,20.7826894502229,122.452236222774,"BMP4;PAX8;PAX2"
"negative regulation of gonadotropin secretion (GO:0032277)","3/5",0.00276136456775303,0.112200909596356,0,0,20.7826894502229,122.452236222774,"INHBB;INHBA;INHA"
"negative regulation of plasminogen activation (GO:0010757)","3/5",0.00276136456775303,0.112200909596356,0,0,20.7826894502229,122.452236222774,"SERPINE2;SERPINE1;THBS1"
"peptidyl-lysine oxidation (GO:0018057)","3/5",0.00276136456775303,0.112200909596356,0,0,20.7826894502229,122.452236222774,"LOX;LOXL4;LOXL2"
"regulation of germinal center formation (GO:0002634)","3/5",0.00276136456775303,0.112200909596356,0,0,20.7826894502229,122.452236222774,"BCL6;FOXJ1;TNFAIP3"
"regulation of glomerular mesangial cell proliferation (GO:0072124)","3/5",0.00276136456775303,0.112200909596356,0,0,20.7826894502229,122.452236222774,"BMP4;PDGFB;PDGFA"
"regulation of natural killer cell differentiation (GO:0032823)","3/5",0.00276136456775303,0.112200909596356,0,0,20.7826894502229,122.452236222774,"AXL;PRDM1;GAS6"
"SA node cell to atrial cardiac muscle cell signaling (GO:0086018)","3/5",0.00276136456775303,0.112200909596356,0,0,20.7826894502229,122.452236222774,"HCN4;SCN3B;CACNA1G"
"negative regulation of epithelial cell apoptotic process (GO:1904036)","8/37",0.00278664922851212,0.112200909596356,0,0,3.83080048342719,22.5362751517083,"SEMA5A;PKHD1;IL11;SERPINE1;TNFAIP3;NDNF;GATA3;GAS6"
"regulation of potassium ion transmembrane transport (GO:1901379)","10/54",0.00295055466265119,0.117509046564717,0,0,3.15822526987576,18.3990690965056,"KCNJ4;GABBR2;KCNJ10;KCNJ12;CAV1;KCNIP3;KCNN1;CACNA1D;KCNAB3;KCNN4"
"negative regulation of epithelial cell proliferation (GO:0050680)","12/72",0.00298389204807008,0.117558929721815,0,0,2.78100224382947,16.1702120058991,"TGFB2;DUSP10;RGCC;KRT4;CAV2;CAV1;ATOH8;SNAI2;GATA3;THBS1;XDH;EREG"
"negative regulation of endopeptidase activity (GO:0010951)","11/63",0.00301968677423579,0.117561420351692,0,0,2.94051109578015,17.0626160656206,"ANXA8L1;SERPINA1;SERPINE2;SPOCK2;SERPINE1;TIMP3;SERPING1;ANXA8;SORL1;TIMP4;LTF"
"endothelium development (GO:0003158)","4/10",0.0031122974274329,0.117561420351692,0,0,9.24163568773234,53.3463633446932,"KDM6B;PECAM1;CD34;FSTL1"
"mesenchymal to epithelial transition (GO:0060231)","4/10",0.0031122974274329,0.117561420351692,0,0,9.24163568773234,53.3463633446932,"BMP4;PAX8;GATA3;PAX2"
"renal filtration (GO:0097205)","4/10",0.0031122974274329,0.117561420351692,0,0,9.24163568773234,53.3463633446932,"ITGA3;TMEM63C;MCAM;CD34"
"negative regulation of anoikis (GO:2000811)","5/16",0.00323019740356179,0.120769829455616,0,0,6.30411255411255,36.1554221459679,"TLE1;CEACAM6;CAV1;SNAI2;ITGA5"
"cation transport (GO:0006812)","22/174",0.00329006277713746,0.121765555711431,0,0,2.01769920279221,11.5348809296714,"SLC34A3;SLC22A4;HCN4;KCNJ4;KCNJ10;TMEM63C;KCND3;KCNJ12;SLC1A1;ATP1A2;LRP2;ATP1B1;KCNAB3;AQP1;KCNN1;SLC29A4;KCNN4;SCN3B;SGK1;SCN4B;KCNK3;KCNH1"
